cc_txn_id,txn_date,txn_type,amount,amount_cents,merchant,vendor_key,net_cents,tax_cents,mapping,journal_entry_id
1258,2024-02-20,PURCHASE,381.01,38101,PC EXPRESS 0312,,38101,0,default:cogs_supplements,CC_PURCHASE_1258
1259,2024-02-20,PURCHASE,119.82,11982,CHRISTMAS DISCOUNTERS AMHERST,,11982,0,default:cogs_supplements,CC_PURCHASE_1259
1260,2024-02-20,PURCHASE,321.99,32199,CANADIAN TIRE 33,CANADIAN_TIRE,32199,0,VENDOR_PROFILE,CC_PURCHASE_1260
1261,2024-02-20,PURCHASE,83.95,8395,WAL-MART SUPERCENTER#5789 AMHERST,WALMART,8395,0,VENDOR_PROFILE,CC_PURCHASE_1261
1262,2024-02-20,PURCHASE,1186.32,118632,ALORA NATURALS PORT,,118632,0,default:cogs_supplements,CC_PURCHASE_1262
1263,2024-02-20,PURCHASE,3182.05,318205,GROSNOR DISTRIBUTION AJAX,,318205,0,default:cogs_supplements,CC_PURCHASE_1263
1264,2024-02-20,PURCHASE,59.96,5996,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,5996,0,VENDOR_PROFILE,CC_PURCHASE_1264
1266,2024-02-20,PURCHASE,3768.21,376821,PRO LINE ADVANCED,,376821,0,default:cogs_supplements,CC_PURCHASE_1266
3850,2024-02-20,PURCHASE,13.20,1320,FREIGHTCOM INC. BOLTON,,1320,0,keyword:freight,CC_PURCHASE_3850
1255,2024-02-21,REFUND,321.99,32199,SHOPPING WITH POINTS/ACHA,,32199,0,default:cogs_supplements,CC_PURCHASE_1255
3847,2024-02-21,PURCHASE,14.63,1463,FREIGHTCOM INC. BOLTON,,1463,0,keyword:freight,CC_PURCHASE_3847
3848,2024-02-21,PURCHASE,300.00,30000,ATLANTIC HOCKEY GRO,,30000,0,default:cogs_supplements,CC_PURCHASE_3848
3849,2024-02-21,PURCHASE,14.63,1463,FREIGHTCOM INC. BOLTON,,1463,0,keyword:freight,CC_PURCHASE_3849
1243,2024-02-23,PURCHASE,12.62,1262,SHOPIFY INC/218316968 OTTAWA,,1262,0,default:cogs_supplements,CC_PURCHASE_1243
1252,2024-02-23,PURCHASE,48.28,4828,AMZN MKTP CA*RI9CF9KS1,,4828,0,default:cogs_supplements,CC_PURCHASE_1252
1253,2024-02-23,PURCHASE,12.39,1239,GROSNOR DISTRIBUTION AJAX,,1239,0,default:cogs_supplements,CC_PURCHASE_1253
3843,2024-02-23,PURCHASE,19.00,1900,FREIGHTCOM INC. BOLTON,,1900,0,keyword:freight,CC_PURCHASE_3843
3845,2024-02-23,PURCHASE,0.77,77,FREIGHTCOM INC. BOLTON,,77,0,keyword:freight,CC_PURCHASE_3845
1233,2024-02-26,PURCHASE,46.62,4662,AMZN MKTP CA*RW5JY5N31,,4054,608,default:cogs_supplements,CC_PURCHASE_1233
1234,2024-02-26,PURCHASE,12.64,1264,APPLE.COM/BILL 866-712-7753,,1099,165,default:cogs_supplements,CC_PURCHASE_1234
1235,2024-02-26,PURCHASE,59.88,5988,CHRISTMAS DISCOUNTERS AMHERST,,5207,781,default:cogs_supplements,CC_PURCHASE_1235
1236,2024-02-26,PURCHASE,21.83,2183,AMZN MKTP CA*RW4YH9BD2,,1898,285,default:cogs_supplements,CC_PURCHASE_1236
1237,2024-02-26,PURCHASE,3062.48,306248,TC NUTRA 3062907457,,266303,39945,default:cogs_supplements,CC_PURCHASE_1237
1238,2024-02-26,PURCHASE,103.93,10393,BELL ALIANT OBB,,9037,1356,default:cogs_supplements,CC_PURCHASE_1238
1240,2024-02-26,PURCHASE,29.95,2995,CHRISTMAS DISCOUNTERS AMHERST,,2604,391,default:cogs_supplements,CC_PURCHASE_1240
1241,2024-02-26,PURCHASE,17.25,1725,STUDIOTAX SOFTWARE GLOUCESTER,,1500,225,default:cogs_supplements,CC_PURCHASE_1241
1242,2024-02-26,PURCHASE,12.65,1265,GOOGLE *WAVE FINANCIAL,,1100,165,default:cogs_supplements,CC_PURCHASE_1242
3840,2024-02-26,PURCHASE,86.49,8649,WAL-MART #5789 AMHERST,WALMART,7521,1128,VENDOR_PROFILE,CC_PURCHASE_3840
3841,2024-02-26,PURCHASE,5.00,500,WAL-MART #5789 AMHERST,WALMART,435,65,VENDOR_PROFILE,CC_PURCHASE_3841
3842,2024-02-26,PURCHASE,14.63,1463,FREIGHTCOM INC. BOLTON,,1272,191,keyword:freight,CC_PURCHASE_3842
1227,2024-02-27,PURCHASE,178.41,17841,NOVA SCOTIA PWR/EZ-PAY,,15514,2327,default:cogs_supplements,CC_PURCHASE_1227
1228,2024-02-27,PURCHASE,3.12,312,KUBRA/EZ-PAY 905-624-2220,,271,41,default:cogs_supplements,CC_PURCHASE_1228
3837,2024-02-27,PURCHASE,25.54,2554,FACEBK YQJ89ZBTF2 6505434800,,2221,333,default:cogs_supplements,CC_PURCHASE_3837
1226,2024-02-28,PURCHASE,307.74,30774,WE LIKE WORK,,26760,4014,default:cogs_supplements,CC_PURCHASE_1226
3830,2024-02-28,PURCHASE,14.89,1489,COSTCO WHOLESALE W1345,COSTCO,1295,194,VENDOR_PROFILE,CC_PURCHASE_3830
3831,2024-02-28,PURCHASE,65.21,6521,COSTCO GAS W1345,COSTCO,5670,851,VENDOR_PROFILE,CC_PURCHASE_3831
3832,2024-02-28,PURCHASE,66.20,6620,WINNERS 259 MONCTON,,5757,863,default:cogs_supplements,CC_PURCHASE_3832
3835,2024-02-28,PURCHASE,32.15,3215,FREIGHTCOM INC. BOLTON,,2796,419,keyword:freight,CC_PURCHASE_3835
3836,2024-02-28,PURCHASE,14.73,1473,FREIGHTCOM INC. BOLTON,,1281,192,keyword:freight,CC_PURCHASE_3836
1225,2024-02-29,PURCHASE,2318.40,231840,GROSNOR DISTRIBUTION AJAX,,201600,30240,default:cogs_supplements,CC_PURCHASE_1225
1223,2024-03-01,PURCHASE,586.13,58613,PACIFIC DISTRIBUTION WHOL,,50968,7645,default:cogs_supplements,CC_PURCHASE_1223
3827,2024-03-01,PURCHASE,91.99,9199,GOOGLE *TINDER G.CO/HELPPAY#,,7999,1200,default:cogs_supplements,CC_PURCHASE_3827
3828,2024-03-01,PURCHASE,34.56,3456,SOBEYS #729 AMHERST,,3005,451,default:cogs_supplements,CC_PURCHASE_3828
1219,2024-03-04,PURCHASE,43.52,4352,AMHERST PHARMA SAVE,PHARMASAVE,3784,568,VENDOR_PROFILE,CC_PURCHASE_1219
1220,2024-03-04,PURCHASE,15.60,1560,GOOGLE*GSUITE CURLYS.C CC,,1357,203,default:cogs_supplements,CC_PURCHASE_1220
1221,2024-03-04,PURCHASE,59.88,5988,PAYPAL *ALIPAYCANAD 4029357733,,5207,781,default:cogs_supplements,CC_PURCHASE_1221
1222,2024-03-04,PURCHASE,460.05,46005,ISWEET 4168234030,,40004,6001,default:cogs_supplements,CC_PURCHASE_1222
3820,2024-03-04,PURCHASE,115.39,11539,PAYZANT HM HWRE,,10034,1505,default:cogs_supplements,CC_PURCHASE_3820
3821,2024-03-04,PURCHASE,91.76,9176,CANADIAN TIRE 33,CANADIAN_TIRE,7979,1197,VENDOR_PROFILE,CC_PURCHASE_3821
3822,2024-03-04,PURCHASE,430.07,43007,CANADIAN TIRE 33,CANADIAN_TIRE,37397,5610,VENDOR_PROFILE,CC_PURCHASE_3822
3823,2024-03-04,PURCHASE,21.79,2179,NSLC #2301 AMHERST,,1895,284,default:cogs_supplements,CC_PURCHASE_3823
3824,2024-03-04,PURCHASE,28.88,2888,PROXI WEST AMHERST,,2511,377,default:cogs_supplements,CC_PURCHASE_3824
3825,2024-03-04,PURCHASE,14.63,1463,FREIGHTCOM INC. BOLTON,,1272,191,keyword:freight,CC_PURCHASE_3825
3826,2024-03-04,PURCHASE,415.38,41538,FREIGHTCOM INC. BOLTON,,36120,5418,keyword:freight,CC_PURCHASE_3826
1213,2024-03-05,PURCHASE,468.54,46854,SP SPROOS WHISTLER,,40743,6111,default:cogs_supplements,CC_PURCHASE_1213
1215,2024-03-05,PURCHASE,1509.19,150919,YUMMY SPORTS DELSON,,131234,19685,default:cogs_supplements,CC_PURCHASE_1215
1212,2024-03-06,PURCHASE,5405.00,540500,GROSNOR DISTRIBUTION AJAX,,470000,70500,default:cogs_supplements,CC_PURCHASE_1212
3813,2024-03-06,PURCHASE,13.81,1381,FREIGHTCOM INC. BOLTON,,1201,180,keyword:freight,CC_PURCHASE_3813
3815,2024-03-06,PURCHASE,36.94,3694,FREIGHTCOM INC. BOLTON,,3212,482,keyword:freight,CC_PURCHASE_3815
3816,2024-03-06,PURCHASE,16.13,1613,FREIGHTCOM INC. BOLTON,,1403,210,keyword:freight,CC_PURCHASE_3816
3817,2024-03-06,PURCHASE,17.59,1759,FREIGHTCOM INC. BOLTON,,1530,229,keyword:freight,CC_PURCHASE_3817
3818,2024-03-06,PURCHASE,13.81,1381,FREIGHTCOM INC. BOLTON,,1201,180,keyword:freight,CC_PURCHASE_3818
3819,2024-03-06,PURCHASE,14.44,1444,FREIGHTCOM INC. BOLTON,,1256,188,keyword:freight,CC_PURCHASE_3819
3811,2024-03-07,PURCHASE,117.61,11761,FREIGHTCOM INC. BOLTON,,10227,1534,keyword:freight,CC_PURCHASE_3811
3812,2024-03-07,PURCHASE,70.72,7072,THE OLD WAREHOUSE,,6150,922,default:cogs_supplements,CC_PURCHASE_3812
1208,2024-03-08,PURCHASE,69.40,6940,AMZN MKTP CA*R601C4FK0,,6035,905,default:cogs_supplements,CC_PURCHASE_1208
3808,2024-03-08,PURCHASE,807.55,80755,DOLLARAMA # 209,,70222,10533,keyword:dollarama,CC_PURCHASE_3808
3809,2024-03-08,PURCHASE,14.44,1444,FREIGHTCOM INC. BOLTON,,1256,188,keyword:freight,CC_PURCHASE_3809
1204,2024-03-11,PURCHASE,31.84,3184,"CHATGPT SUBSCRIPTION HTTPSOPENAI.C,",,2769,415,default:cogs_supplements,CC_PURCHASE_1204
1207,2024-03-11,PURCHASE,1062.26,106226,PRO LINE ADVANCED,,92370,13856,default:cogs_supplements,CC_PURCHASE_1207
3807,2024-03-11,PURCHASE,143.62,14362,WAL-MART #5789 AMHERST,WALMART,12489,1873,VENDOR_PROFILE,CC_PURCHASE_3807
1202,2024-03-12,PURCHASE,87.27,8727,AMAZON.CA*R64LG12I0 AMAZON.CA,,7589,1138,default:cogs_supplements,CC_PURCHASE_1202
1201,2024-03-13,PURCHASE,1409.33,140933,GROSNOR DISTRIBUTION AJAX,,122550,18383,default:cogs_supplements,CC_PURCHASE_1201
3803,2024-03-14,PURCHASE,11.49,1149,GOOGLE *BYTEDANCE 650-253-0000,,999,150,default:cogs_supplements,CC_PURCHASE_3803
3804,2024-03-14,PURCHASE,12.46,1246,"CREATIVE FABRICA AMSTERDAM,",,1083,163,default:cogs_supplements,CC_PURCHASE_3804
1193,2024-03-15,PURCHASE,4023.94,402394,FIT FOODS LTD.,,349908,52486,default:cogs_supplements,CC_PURCHASE_1193
1194,2024-03-15,PURCHASE,2052.75,205275,NUTRITION CLUB 705-474-4031,,178500,26775,default:cogs_supplements,CC_PURCHASE_1194
1196,2024-03-15,PURCHASE,120.95,12095,NOVA SCOTIA PWR/EZ-PAY,,10517,1578,default:cogs_supplements,CC_PURCHASE_1196
1197,2024-03-15,PURCHASE,2.12,212,KUBRA/EZ-PAY 905-624-2220,,184,28,default:cogs_supplements,CC_PURCHASE_1197
1199,2024-03-15,PURCHASE,1100.60,110060,SUPPLEMENT FACTS OTTAWA,,95704,14356,default:cogs_supplements,CC_PURCHASE_1199
1200,2024-03-15,PURCHASE,550.90,55090,PAYPAL *WALMARTCANA 4029357733,WALMART,47904,7186,VENDOR_PROFILE,CC_PURCHASE_1200
3797,2024-03-15,PURCHASE,45.95,4595,AMHERST HOME HARDWARE,,3996,599,default:cogs_supplements,CC_PURCHASE_3797
3798,2024-03-15,PURCHASE,827.26,82726,WALMART.CA MISSISSAUGA,WALMART,71936,10790,VENDOR_PROFILE,CC_PURCHASE_3798
3799,2024-03-15,PURCHASE,23.47,2347,FREDDIE'S PIZZA &,,2041,306,default:cogs_supplements,CC_PURCHASE_3799
1189,2024-03-18,PURCHASE,182.39,18239,WAL-MART SUPERCENTER#5789 AMHERST,WALMART,15860,2379,VENDOR_PROFILE,CC_PURCHASE_1189
1190,2024-03-18,PURCHASE,133.28,13328,AMHERST PHARMA SAVE,PHARMASAVE,11590,1738,VENDOR_PROFILE,CC_PURCHASE_1190
1191,2024-03-18,REFUND,69.40,6940,AMZN MKTP CA,,6035,905,default:cogs_supplements,CC_PURCHASE_1191
1192,2024-03-18,PURCHASE,2724.34,272434,BELIEVESUPP 4508001414,,236899,35535,default:cogs_supplements,CC_PURCHASE_1192
3795,2024-03-18,PURCHASE,80.86,8086,THE WEBSTAURANT STORE,,7031,1055,default:cogs_supplements,CC_PURCHASE_3795
3791,2024-03-19,PURCHASE,20.10,2010,FREIGHTCOM INC. BOLTON,,1748,262,keyword:freight,CC_PURCHASE_3791
3792,2024-03-19,PURCHASE,18.06,1806,FREIGHTCOM INC. BOLTON,,1570,236,keyword:freight,CC_PURCHASE_3792
3793,2024-03-19,PURCHASE,17.11,1711,HIGHLAND MARKET AMHERST,,1488,223,default:cogs_supplements,CC_PURCHASE_3793
3794,2024-03-19,PURCHASE,76.20,7620,WAL-MART #5789 AMHERST,WALMART,6626,994,VENDOR_PROFILE,CC_PURCHASE_3794
3786,2024-03-20,PURCHASE,276.00,27600,TEMPLE OF EDEN,,24000,3600,default:cogs_supplements,CC_PURCHASE_3786
3787,2024-03-20,PURCHASE,828.00,82800,IN *ALCAMI ELEMENTS,,72000,10800,default:cogs_supplements,CC_PURCHASE_3787
3789,2024-03-20,PURCHASE,11.95,1195,FREIGHTCOM INC. BOLTON,,1039,156,keyword:freight,CC_PURCHASE_3789
3790,2024-03-20,PURCHASE,0.82,82,FREIGHTCOM INC. BOLTON,,71,11,keyword:freight,CC_PURCHASE_3790
1177,2024-03-21,PURCHASE,32.09,3209,"SHOPIFY/222291301 OTTAWA, ON",,2790,419,default:cogs_supplements,CC_PURCHASE_1177
1185,2024-03-21,PURCHASE,2186.15,218615,GROSNOR DISTRIBUTION AJAX,,190100,28515,default:cogs_supplements,CC_PURCHASE_1185
3784,2024-03-21,PURCHASE,10.58,1058,FREIGHTCOM INC. BOLTON,,920,138,keyword:freight,CC_PURCHASE_3784
3785,2024-03-21,PURCHASE,21.16,2116,FREIGHTCOM INC. BOLTON,,1840,276,keyword:freight,CC_PURCHASE_3785
1176,2024-03-22,PURCHASE,22.99,2299,APPLE.COM/BILL 866-712-7753,,1999,300,default:cogs_supplements,CC_PURCHASE_1176
3778,2024-03-22,PURCHASE,58.31,5831,COSTCO GAS W1345,COSTCO,5070,761,VENDOR_PROFILE,CC_PURCHASE_3778
3779,2024-03-22,PURCHASE,132.22,13222,WINNERS 259 MONCTON,,11497,1725,default:cogs_supplements,CC_PURCHASE_3779
3781,2024-03-22,PURCHASE,161.93,16193,COSTCO WHOLESALE W1345,COSTCO,14081,2112,VENDOR_PROFILE,CC_PURCHASE_3781
3783,2024-03-22,PURCHASE,19.95,1995,COSTCO WHOLESALE W1345,COSTCO,1735,260,VENDOR_PROFILE,CC_PURCHASE_3783
1171,2024-03-25,PURCHASE,12.62,1262,SHOPIFY INC/222723813 OTTAWA,,1097,165,default:cogs_supplements,CC_PURCHASE_1171
1172,2024-03-25,PURCHASE,12.65,1265,GOOGLE *WAVE FINANCIAL,,1100,165,default:cogs_supplements,CC_PURCHASE_1172
1173,2024-03-25,PURCHASE,604.75,60475,PACIFIC DISTRIBUTION WHOL,,52587,7888,default:cogs_supplements,CC_PURCHASE_1173
1174,2024-03-25,PURCHASE,41.18,4118,AMHERST PHARMA SAVE,PHARMASAVE,3581,537,VENDOR_PROFILE,CC_PURCHASE_1174
1175,2024-03-25,PURCHASE,3399.11,339911,GROSNOR DISTRIBUTION AJAX,,295575,44336,default:cogs_supplements,CC_PURCHASE_1175
3776,2024-03-25,PURCHASE,52.91,5291,FREIGHTCOM INC. BOLTON,,4601,690,keyword:freight,CC_PURCHASE_3776
3777,2024-03-25,PURCHASE,16.46,1646,FREIGHTCOM INC. BOLTON,,1431,215,keyword:freight,CC_PURCHASE_3777
1166,2024-03-26,PURCHASE,12.64,1264,APPLE.COM/BILL 866-712-7753,,1099,165,default:cogs_supplements,CC_PURCHASE_1166
3774,2024-03-26,PURCHASE,14.37,1437,FREIGHTCOM INC. BOLTON,,1250,187,keyword:freight,CC_PURCHASE_3774
1163,2024-03-27,REFUND,236.56,23656,SHOPPING WITH POINTS/ACHA,,20570,3086,default:cogs_supplements,CC_PURCHASE_1163
3771,2024-03-27,PURCHASE,417.32,41732,"CERTIFIED COLLECTIBLES SARASOTA,",,36289,5443,default:cogs_supplements,CC_PURCHASE_3771
3772,2024-03-27,PURCHASE,14.27,1427,FREIGHTCOM INC. BOLTON,,1241,186,keyword:freight,CC_PURCHASE_3772
3773,2024-03-27,REFUND,45.97,4597,WAL-MART #5789 AMHERST,WALMART,3997,600,VENDOR_PROFILE,CC_PURCHASE_3773
1161,2024-04-01,PURCHASE,1387.28,138728,EMPIRE HEALTH DISTRIBUTIO,,120633,18095,default:cogs_supplements,CC_PURCHASE_1161
3766,2024-04-01,PURCHASE,50.58,5058,WAL-MART #5789 AMHERST,WALMART,4398,660,VENDOR_PROFILE,CC_PURCHASE_3766
3767,2024-04-01,PURCHASE,11.07,1107,WAL-MART #5789 AMHERST,WALMART,963,144,VENDOR_PROFILE,CC_PURCHASE_3767
3768,2024-04-01,PURCHASE,43.51,4351,CIRCLE K /,,3783,568,default:cogs_supplements,CC_PURCHASE_3768
3769,2024-04-01,PURCHASE,63.44,6344,WAL-MART #5789 AMHERST,WALMART,5517,827,VENDOR_PROFILE,CC_PURCHASE_3769
3770,2024-04-01,PURCHASE,102.77,10277,DOLLARAMA # 209,,8937,1340,keyword:dollarama,CC_PURCHASE_3770
1159,2024-04-02,PURCHASE,16.80,1680,GOOGLE *GSUITE_CURLYS. 855-222-8603,,1461,219,default:cogs_supplements,CC_PURCHASE_1159
1160,2024-04-02,PURCHASE,114.62,11462,WAL-MART SUPERCENTER#5789 AMHERST,WALMART,9967,1495,VENDOR_PROFILE,CC_PURCHASE_1160
3763,2024-04-03,PURCHASE,18.86,1886,FREIGHTCOM INC. BOLTON,,1640,246,keyword:freight,CC_PURCHASE_3763
3764,2024-04-03,PURCHASE,17.25,1725,FIVEELEVEN WEST SUMMERSIDE,,1500,225,default:cogs_supplements,CC_PURCHASE_3764
3765,2024-04-03,PURCHASE,14.27,1427,FREIGHTCOM INC. BOLTON,,1241,186,keyword:freight,CC_PURCHASE_3765
1158,2024-04-04,PURCHASE,28.44,2844,FIVEELEVEN WEST SUMMERSIDE,,2473,371,default:cogs_supplements,CC_PURCHASE_1158
1157,2024-04-05,PURCHASE,1017.18,101718,GROSNOR DISTRIBUTION AJAX,,88450,13268,default:cogs_supplements,CC_PURCHASE_1157
1154,2024-04-08,PURCHASE,7375.58,737558,PEAK PERFORMANCE MISSISSAUGA,,641355,96203,default:cogs_supplements,CC_PURCHASE_1154
3755,2024-04-08,PURCHASE,203.78,20378,WAL-MART #5789 AMHERST,WALMART,17720,2658,VENDOR_PROFILE,CC_PURCHASE_3755
3756,2024-04-08,PURCHASE,107.35,10735,WAL-MART #5789 AMHERST,WALMART,9335,1400,VENDOR_PROFILE,CC_PURCHASE_3756
1153,2024-04-09,PURCHASE,1531.98,153198,CONQUER ALL NUTRITION,,133216,19982,default:cogs_supplements,CC_PURCHASE_1153
3750,2024-04-09,PURCHASE,18.26,1826,FREIGHTCOM INC. BOLTON,,1588,238,keyword:freight,CC_PURCHASE_3750
3746,2024-04-10,PURCHASE,20.28,2028,CPC SCP DIAPCUST/CU840,,1763,265,default:cogs_supplements,CC_PURCHASE_3746
3747,2024-04-10,PURCHASE,11.68,1168,FREIGHTCOM INC. BOLTON,,1016,152,keyword:freight,CC_PURCHASE_3747
3748,2024-04-10,PURCHASE,10.80,1080,FREIGHTCOM INC. BOLTON,,939,141,keyword:freight,CC_PURCHASE_3748
1151,2024-04-11,PURCHASE,32.06,3206,"CHATGPT SUBSCRIPTION HTTPSOPENAI.C,",,2788,418,default:cogs_supplements,CC_PURCHASE_1151
3739,2024-04-11,PURCHASE,1079.44,107944,ALIBABA.COM VANCOUVER,,93864,14080,default:cogs_supplements,CC_PURCHASE_3739
3740,2024-04-11,PURCHASE,178.77,17877,COSTCO WHOLESALE W1345,COSTCO,15545,2332,VENDOR_PROFILE,CC_PURCHASE_3740
3741,2024-04-11,PURCHASE,330.05,33005,COSTCO WHOLESALE W1345,COSTCO,28700,4305,VENDOR_PROFILE,CC_PURCHASE_3741
3743,2024-04-11,PURCHASE,11.59,1159,COSTCO WHOLESALE W1345,COSTCO,1008,151,VENDOR_PROFILE,CC_PURCHASE_3743
3745,2024-04-11,PURCHASE,40.23,4023,WINNERS 259 MONCTON,,3498,525,default:cogs_supplements,CC_PURCHASE_3745
1147,2024-04-12,PURCHASE,22.99,2299,APPLE.COM/BILL 866-712-7753,,1999,300,default:cogs_supplements,CC_PURCHASE_1147
1148,2024-04-12,PURCHASE,75.00,7500,#379 SPORT CHEK,,6522,978,default:cogs_supplements,CC_PURCHASE_1148
1149,2024-04-12,PURCHASE,35.01,3501,FEDEX YQMA DIEPPE,,3044,457,default:cogs_supplements,CC_PURCHASE_1149
1141,2024-04-15,PURCHASE,29.88,2988,AMHERST HOME HARDWARE,,2598,390,default:cogs_supplements,CC_PURCHASE_1141
1143,2024-04-15,PURCHASE,94.92,9492,CHRISTMAS DISCOUNTERS AMHERST,,8254,1238,default:cogs_supplements,CC_PURCHASE_1143
1144,2024-04-15,PURCHASE,35.15,3515,AMHERST PHARMA SAVE,PHARMASAVE,3057,458,VENDOR_PROFILE,CC_PURCHASE_1144
1145,2024-04-15,PURCHASE,231.21,23121,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,20105,3016,VENDOR_PROFILE,CC_PURCHASE_1145
1146,2024-04-15,REFUND,75.00,7500,SHOPPING WITH POINTS/ACHA,,6522,978,default:cogs_supplements,CC_PURCHASE_1146
3730,2024-04-15,PURCHASE,11.49,1149,GOOGLE *BYTEDANCE 650-253-0000,,999,150,default:cogs_supplements,CC_PURCHASE_3730
3731,2024-04-15,PURCHASE,20.00,2000,MOBIL@ - 4174,,1739,261,default:cogs_supplements,CC_PURCHASE_3731
3732,2024-04-15,PURCHASE,12.71,1271,"CREATIVE FABRICA AMSTERDAM,",,1105,166,default:cogs_supplements,CC_PURCHASE_3732
3736,2024-04-15,PURCHASE,14.63,1463,FREIGHTCOM INC. BOLTON,,1272,191,keyword:freight,CC_PURCHASE_3736
1138,2024-04-16,PURCHASE,2174.95,217495,TITAN DISTRIBUTION CONCORD,,189126,28369,default:cogs_supplements,CC_PURCHASE_1138
1135,2024-04-17,PURCHASE,698.49,69849,SP SPROOS WHISTLER,,60738,9111,default:cogs_supplements,CC_PURCHASE_1135
1136,2024-04-17,PURCHASE,417.33,41733,SP HEALANDCO.CO WHISTLER,,36290,5443,default:cogs_supplements,CC_PURCHASE_1136
1137,2024-04-17,PURCHASE,552.48,55248,ISWEET 4168234030,,48042,7206,default:cogs_supplements,CC_PURCHASE_1137
1130,2024-04-19,PURCHASE,1658.93,165893,PESCIENCE 8888850195,,144255,21638,default:cogs_supplements,CC_PURCHASE_1130
3729,2024-04-19,PURCHASE,346.98,34698,FREIGHTCOM INC. BOLTON,,30172,4526,keyword:freight,CC_PURCHASE_3729
1124,2024-04-22,PURCHASE,65.49,6549,AMHERST HOME HARDWARE,,5695,854,default:cogs_supplements,CC_PURCHASE_1124
1126,2024-04-22,PURCHASE,32.50,3250,"SHOPIFY/226599640 OTTAWA, ON",,2826,424,default:cogs_supplements,CC_PURCHASE_1126
1127,2024-04-22,PURCHASE,1799.71,179971,BELIEVESUPP 4508001414,,156497,23474,default:cogs_supplements,CC_PURCHASE_1127
1128,2024-04-22,PURCHASE,764.75,76475,GROSNOR DISTRIBUTION AJAX,,66500,9975,default:cogs_supplements,CC_PURCHASE_1128
3725,2024-04-22,PURCHASE,312.82,31282,BELL ALIANT ONLINE,,27202,4080,default:cogs_supplements,CC_PURCHASE_3725
3726,2024-04-22,PURCHASE,10.80,1080,FREIGHTCOM INC. BOLTON,,939,141,keyword:freight,CC_PURCHASE_3726
3727,2024-04-22,PURCHASE,104.94,10494,NSLC #2302 AMHERST,,9125,1369,default:cogs_supplements,CC_PURCHASE_3727
1122,2024-04-23,PURCHASE,12.86,1286,SHOPIFY INC/227113144 OTTAWA,,1118,168,default:cogs_supplements,CC_PURCHASE_1122
1115,2024-04-24,PURCHASE,2.46,246,KUBRA/EZ-PAY 905-624-2220,,214,32,default:cogs_supplements,CC_PURCHASE_1115
1116,2024-04-24,PURCHASE,12.65,1265,GOOGLE *WAVE FINANCIAL,,1100,165,default:cogs_supplements,CC_PURCHASE_1116
1117,2024-04-24,PURCHASE,140.63,14063,NOVA SCOTIA PWR/EZ-PAY,,12229,1834,default:cogs_supplements,CC_PURCHASE_1117
3722,2024-04-24,PURCHASE,6.27,627,GOOGLE *TINDER G.CO/HELPPAY#,,545,82,default:cogs_supplements,CC_PURCHASE_3722
3723,2024-04-24,PURCHASE,2247.11,224711,KENT AMHERST AMHERST,,195401,29310,keyword:kent_repairs,CC_PURCHASE_3723
1114,2024-04-25,PURCHASE,222.59,22259,NOVA SCOTIA ONLINE,,19356,2903,default:cogs_supplements,CC_PURCHASE_1114
1113,2024-04-26,PURCHASE,12.64,1264,APPLE.COM/BILL TORONTO,,1099,165,default:cogs_supplements,CC_PURCHASE_1113
3718,2024-04-26,PURCHASE,28.60,2860,HIGHLAND MARKET AMHERST,,2487,373,default:cogs_supplements,CC_PURCHASE_3718
3720,2024-04-26,PURCHASE,18.22,1822,FREIGHTCOM INC. BOLTON,,1584,238,keyword:freight,CC_PURCHASE_3720
3721,2024-04-26,PURCHASE,18.86,1886,FREIGHTCOM INC. BOLTON,,1640,246,keyword:freight,CC_PURCHASE_3721
1109,2024-04-29,PURCHASE,14.65,1465,AMZN MKTP CA*UE3SV1FX3,,1274,191,default:cogs_supplements,CC_PURCHASE_1109
1110,2024-04-29,PURCHASE,95.44,9544,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,8299,1245,VENDOR_PROFILE,CC_PURCHASE_1110
1111,2024-04-29,PURCHASE,30.37,3037,HIGHLAND MARKET AMHERST,,2641,396,default:cogs_supplements,CC_PURCHASE_1111
3713,2024-04-29,PURCHASE,22.20,2220,FREIGHTCOM INC. BOLTON,,1930,290,keyword:freight,CC_PURCHASE_3713
3714,2024-04-29,PURCHASE,200.00,20000,KENT AMHERST AMHERST,,17391,2609,keyword:kent_repairs,CC_PURCHASE_3714
3715,2024-04-29,PURCHASE,608.32,60832,KENT AMHERST AMHERST,,52897,7935,keyword:kent_repairs,CC_PURCHASE_3715
3716,2024-04-29,PURCHASE,2.37,237,FACEBK 5HCP33YSF2 6505434800,,206,31,default:cogs_supplements,CC_PURCHASE_3716
3717,2024-04-29,PURCHASE,62.47,6247,KENT AMHERST AMHERST,,5432,815,keyword:kent_repairs,CC_PURCHASE_3717
1102,2024-04-30,PURCHASE,136.43,13643,NOVA SCOTIA PWR/EZ-PAY,,11863,1780,default:cogs_supplements,CC_PURCHASE_1102
1103,2024-04-30,PURCHASE,2.39,239,KUBRA/EZ-PAY 905-624-2220,,208,31,default:cogs_supplements,CC_PURCHASE_1103
1104,2024-04-30,PURCHASE,68.55,6855,REGISTRY OF JOINT,,5961,894,default:cogs_supplements,CC_PURCHASE_1104
